timestep,region,system,id,variable,value,i
2040,DE,wind < offshore,,capaConvDual,-17.53281149,66
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-0.212776384,66
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.554656134,67
2040,DE,solar < rooftopInd,,capaConv,8.731605173,67
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.55713811,67
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.85006843,67
2040,DE,solar < rooftopResi,,capaConv,8.417917053,67
2040,DE,wind < onshore,,capaConv,86.46258728,67
2040,DE,ocgt < ocgtH2,,capaConv,123.0017792,67
2040,DE,solar < openspace,,capaConv,8.841807768,67
2040,DE,battery < redoxBattery,1,capaStOut,3.32E-06,67
2040,DE,battery < redoxBattery,1,capaStSize,1.57E-05,67
2040,DE,battery < redoxBattery,1,capaStIn,3.32E-06,67
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,67
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.782227594,67
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,782.2275942,67
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.782227594,67
2040,DE,ocgt < ocgtGas,,capaConv,16.41588317,67
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,2.34E-06,67
2040,DE,wind < offshore,,capaConv,48.98792126,67
2040,DE,battery < lithiumBattery,1,capaStOut,0.422458924,67
2040,DE,battery < lithiumBattery,1,capaStSize,0.042247785,67
2040,DE,battery < lithiumBattery,1,capaStIn,0.422458924,67
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.554656134,67
2040,DE,solar < rooftopInd,,capaConv,8.731605173,67
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.55713811,67
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.85006843,67
2040,DE,solar < rooftopResi,,capaConv,8.417917053,67
2040,DE,wind < onshore,,capaConv,86.46258728,67
2040,DE,ocgt < ocgtH2,,capaConv,123.0017792,67
2040,DE,solar < openspace,,capaConv,8.841807768,67
2040,DE,battery < redoxBattery,1,capaStOut,3.32E-06,67
2040,DE,battery < redoxBattery,1,capaStSize,1.57E-05,67
2040,DE,battery < redoxBattery,1,capaStIn,3.32E-06,67
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,67
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.782227594,67
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,782.2275942,67
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.782227594,67
2040,DE,ocgt < ocgtGas,,capaConv,16.41588317,67
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,2.34E-06,67
2040,DE,wind < offshore,,capaConv,48.98792126,67
2040,DE,battery < lithiumBattery,1,capaStOut,0.422458924,67
2040,DE,battery < lithiumBattery,1,capaStSize,0.042247785,67
2040,DE,battery < lithiumBattery,1,capaStIn,0.422458924,67
none,none,none,none,objectiveValue,8.15E-05,67
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-86.87362926,67
2040,DE,solar < rooftopInd,,capaConvDual,-1.175043923,67
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-90.00020363,67
2040,DE,solar < rooftopResi,,capaConvDual,-1.175043923,67
2040,DE,wind < onshore,,capaConvDual,-17.53271763,67
2040,DE,solar < openspace,,capaConvDual,-1.175043923,67
2040,DE,battery < redoxBattery,1,capaStSizeDual,-0.313861228,67
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072442604,67
2040,DE,wind < offshore,,capaConvDual,-17.53271763,67
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-0.212775246,67
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-86.87362926,67
2040,DE,solar < rooftopInd,,capaConvDual,-1.175043923,67
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-90.00020363,67
2040,DE,solar < rooftopResi,,capaConvDual,-1.175043923,67
2040,DE,wind < onshore,,capaConvDual,-17.53271763,67
2040,DE,solar < openspace,,capaConvDual,-1.175043923,67
2040,DE,battery < redoxBattery,1,capaStSizeDual,-0.313861228,67
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072442604,67
2040,DE,wind < offshore,,capaConvDual,-17.53271763,67
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-0.212775246,67
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.51669902,68
2040,DE,solar < rooftopInd,,capaConv,9.063664017,68
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.570205984,68
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.8212018,68
2040,DE,solar < rooftopResi,,capaConv,8.732974897,68
2040,DE,wind < onshore,,capaConv,86.4625834,68
2040,DE,ocgt < ocgtH2,,capaConv,126.3134085,68
2040,DE,solar < openspace,,capaConv,9.179867549,68
2040,DE,battery < redoxBattery,1,capaStOut,6.37E-05,68
2040,DE,battery < redoxBattery,1,capaStSize,0.000204294,68
2040,DE,battery < redoxBattery,1,capaStIn,6.37E-05,68
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,68
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.795732379,68
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,795.7323771,68
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.795732379,68
2040,DE,ocgt < ocgtGas,,capaConv,16.39103098,68
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,6.08E-05,68
2040,DE,wind < offshore,,capaConv,48.9879166,68
2040,DE,battery < lithiumBattery,1,capaStOut,0.406863905,68
2040,DE,battery < lithiumBattery,1,capaStSize,0.040747012,68
2040,DE,battery < lithiumBattery,1,capaStIn,0.406863906,68
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.51669902,68
2040,DE,solar < rooftopInd,,capaConv,9.063664017,68
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.570205984,68
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.8212018,68
2040,DE,solar < rooftopResi,,capaConv,8.732974897,68
2040,DE,wind < onshore,,capaConv,86.4625834,68
2040,DE,ocgt < ocgtH2,,capaConv,126.3134085,68
2040,DE,solar < openspace,,capaConv,9.179867549,68
2040,DE,battery < redoxBattery,1,capaStOut,6.37E-05,68
2040,DE,battery < redoxBattery,1,capaStSize,0.000204294,68
2040,DE,battery < redoxBattery,1,capaStIn,6.37E-05,68
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,68
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.795732379,68
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,795.7323771,68
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.795732379,68
2040,DE,ocgt < ocgtGas,,capaConv,16.39103098,68
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,6.08E-05,68
2040,DE,wind < offshore,,capaConv,48.9879166,68
2040,DE,battery < lithiumBattery,1,capaStOut,0.406863905,68
2040,DE,battery < lithiumBattery,1,capaStSize,0.040747012,68
2040,DE,battery < lithiumBattery,1,capaStIn,0.406863906,68
none,none,none,none,objectiveValue,1.04E-12,68
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.478149439,69
2040,DE,solar < rooftopInd,,capaConv,9.399887474,69
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.583328514,69
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.79194344,69
2040,DE,solar < rooftopResi,,capaConv,9.051983856,69
2040,DE,wind < onshore,,capaConv,86.46258638,69
2040,DE,ocgt < ocgtH2,,capaConv,129.6665657,69
2040,DE,solar < openspace,,capaConv,9.522170183,69
2040,DE,battery < redoxBattery,1,capaStOut,3.82E-05,69
2040,DE,battery < redoxBattery,1,capaStSize,0.000117546,69
2040,DE,battery < redoxBattery,1,capaStIn,3.82E-05,69
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,69
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.809295212,69
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,809.295212,69
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.809295212,69
2040,DE,ocgt < ocgtGas,,capaConv,16.36586509,69
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,1.52E-05,69
2040,DE,wind < offshore,,capaConv,48.98791378,69
2040,DE,battery < lithiumBattery,1,capaStOut,0.390996208,69
2040,DE,battery < lithiumBattery,1,capaStSize,0.039117665,69
2040,DE,battery < lithiumBattery,1,capaStIn,0.390996208,69
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.478149439,69
2040,DE,solar < rooftopInd,,capaConv,9.399887474,69
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.583328514,69
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.79194344,69
2040,DE,solar < rooftopResi,,capaConv,9.051983856,69
2040,DE,wind < onshore,,capaConv,86.46258638,69
2040,DE,ocgt < ocgtH2,,capaConv,129.6665657,69
2040,DE,solar < openspace,,capaConv,9.522170183,69
2040,DE,battery < redoxBattery,1,capaStOut,3.82E-05,69
2040,DE,battery < redoxBattery,1,capaStSize,0.000117546,69
2040,DE,battery < redoxBattery,1,capaStIn,3.82E-05,69
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,69
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.809295212,69
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,809.295212,69
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.809295212,69
2040,DE,ocgt < ocgtGas,,capaConv,16.36586509,69
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,1.52E-05,69
2040,DE,wind < offshore,,capaConv,48.98791378,69
2040,DE,battery < lithiumBattery,1,capaStOut,0.390996208,69
2040,DE,battery < lithiumBattery,1,capaStSize,0.039117665,69
2040,DE,battery < lithiumBattery,1,capaStIn,0.390996208,69
none,none,none,none,objectiveValue,2.67E-11,69
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.435595375,70
2040,DE,solar < rooftopInd,,capaConv,9.752303166,70
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.598363939,70
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.75937085,70
2040,DE,solar < rooftopResi,,capaConv,9.38523213,70
2040,DE,wind < onshore,,capaConv,86.4625872,70
2040,DE,ocgt < ocgtH2,,capaConv,133.0581362,70
2040,DE,solar < openspace,,capaConv,9.881361306,70
2040,DE,battery < redoxBattery,1,capaStOut,8.60E-06,70
2040,DE,battery < redoxBattery,1,capaStSize,2.21E-05,70
2040,DE,battery < redoxBattery,1,capaStIn,8.60E-06,70
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,70
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.824695657,70
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,824.6956587,70
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.824695657,70
2040,DE,ocgt < ocgtGas,,capaConv,16.33784796,70
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,5.89E-06,70
2040,DE,wind < offshore,,capaConv,48.98792054,70
2040,DE,battery < lithiumBattery,1,capaStOut,0.373121673,70
2040,DE,battery < lithiumBattery,1,capaStSize,0.037316009,70
2040,DE,battery < lithiumBattery,1,capaStIn,0.373121672,70
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.435595375,70
2040,DE,solar < rooftopInd,,capaConv,9.752303166,70
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.598363939,70
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.75937085,70
2040,DE,solar < rooftopResi,,capaConv,9.38523213,70
2040,DE,wind < onshore,,capaConv,86.4625872,70
2040,DE,ocgt < ocgtH2,,capaConv,133.0581362,70
2040,DE,solar < openspace,,capaConv,9.881361306,70
2040,DE,battery < redoxBattery,1,capaStOut,8.60E-06,70
2040,DE,battery < redoxBattery,1,capaStSize,2.21E-05,70
2040,DE,battery < redoxBattery,1,capaStIn,8.60E-06,70
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,70
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.824695657,70
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,824.6956587,70
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.824695657,70
2040,DE,ocgt < ocgtGas,,capaConv,16.33784796,70
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,5.89E-06,70
2040,DE,wind < offshore,,capaConv,48.98792054,70
2040,DE,battery < lithiumBattery,1,capaStOut,0.373121673,70
2040,DE,battery < lithiumBattery,1,capaStSize,0.037316009,70
2040,DE,battery < lithiumBattery,1,capaStIn,0.373121672,70
none,none,none,none,objectiveValue,3.12E-05,70
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-86.87252736,70
2040,DE,solar < rooftopInd,,capaConvDual,-1.175029019,70
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-89.99906207,70
2040,DE,solar < rooftopResi,,capaConvDual,-1.175029019,70
2040,DE,wind < onshore,,capaConvDual,-17.53249524,70
2040,DE,solar < openspace,,capaConvDual,-1.175029019,70
2040,DE,battery < redoxBattery,1,capaStSizeDual,-0.313857247,70
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072441686,70
2040,DE,wind < offshore,,capaConvDual,-17.53249524,70
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-0.212772547,70
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-86.87252736,70
2040,DE,solar < rooftopInd,,capaConvDual,-1.175029019,70
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-89.99906207,70
2040,DE,solar < rooftopResi,,capaConvDual,-1.175029019,70
2040,DE,wind < onshore,,capaConvDual,-17.53249524,70
2040,DE,solar < openspace,,capaConvDual,-1.175029019,70
2040,DE,battery < redoxBattery,1,capaStSizeDual,-0.313857247,70
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072441686,70
2040,DE,wind < offshore,,capaConvDual,-17.53249524,70
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-0.212772547,70
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.38851061,71
2040,DE,solar < rooftopInd,,capaConv,10.09135677,71
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.616121537,71
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.72263336,71
2040,DE,solar < rooftopResi,,capaConv,9.702668565,71
2040,DE,wind < onshore,,capaConv,86.46258713,71
2040,DE,ocgt < ocgtH2,,capaConv,136.4977848,71
2040,DE,solar < openspace,,capaConv,10.22804068,71
2040,DE,battery < redoxBattery,1,capaStOut,9.90E-06,71
2040,DE,battery < redoxBattery,1,capaStSize,6.88E-05,71
2040,DE,battery < redoxBattery,1,capaStIn,9.90E-06,71
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,71
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.842831551,71
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,842.8315509,71
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.842831551,71
2040,DE,ocgt < ocgtGas,,capaConv,16.30624418,71
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,7.04E-06,71
2040,DE,wind < offshore,,capaConv,48.98791967,71
2040,DE,battery < lithiumBattery,1,capaStOut,0.353563866,71
2040,DE,battery < lithiumBattery,1,capaStSize,0.035364462,71
2040,DE,battery < lithiumBattery,1,capaStIn,0.353563866,71
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.38851061,71
2040,DE,solar < rooftopInd,,capaConv,10.09135677,71
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.616121537,71
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.72263336,71
2040,DE,solar < rooftopResi,,capaConv,9.702668565,71
2040,DE,wind < onshore,,capaConv,86.46258713,71
2040,DE,ocgt < ocgtH2,,capaConv,136.4977848,71
2040,DE,solar < openspace,,capaConv,10.22804068,71
2040,DE,battery < redoxBattery,1,capaStOut,9.90E-06,71
2040,DE,battery < redoxBattery,1,capaStSize,6.88E-05,71
2040,DE,battery < redoxBattery,1,capaStIn,9.90E-06,71
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,71
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.842831551,71
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,842.8315509,71
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.842831551,71
2040,DE,ocgt < ocgtGas,,capaConv,16.30624418,71
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,7.04E-06,71
2040,DE,wind < offshore,,capaConv,48.98791967,71
2040,DE,battery < lithiumBattery,1,capaStOut,0.353563866,71
2040,DE,battery < lithiumBattery,1,capaStSize,0.035364462,71
2040,DE,battery < lithiumBattery,1,capaStIn,0.353563866,71
none,none,none,none,objectiveValue,0.000120597,71
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-86.87418163,71
2040,DE,solar < rooftopInd,,capaConvDual,-1.175051394,71
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-90.00077588,71
2040,DE,solar < rooftopResi,,capaConvDual,-1.175051394,71
2040,DE,wind < onshore,,capaConvDual,-17.5328291,71
2040,DE,solar < openspace,,capaConvDual,-1.175051394,71
2040,DE,battery < redoxBattery,1,capaStSizeDual,-0.313863223,71
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,71
2040,DE,wind < offshore,,capaConvDual,-17.5328291,71
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-0.212776598,71
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-86.87418163,71
2040,DE,solar < rooftopInd,,capaConvDual,-1.175051394,71
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-90.00077588,71
2040,DE,solar < rooftopResi,,capaConvDual,-1.175051394,71
2040,DE,wind < onshore,,capaConvDual,-17.5328291,71
2040,DE,solar < openspace,,capaConvDual,-1.175051394,71
2040,DE,battery < redoxBattery,1,capaStSizeDual,-0.313863223,71
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,71
2040,DE,wind < offshore,,capaConvDual,-17.5328291,71
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-0.212776598,71
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.328626508,72
2040,DE,solar < rooftopInd,,capaConv,10.41901023,72
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.641156973,72
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.67461874,72
2040,DE,solar < rooftopResi,,capaConv,10.00207226,72
2040,DE,wind < onshore,,capaConv,86.46258711,72
2040,DE,ocgt < ocgtH2,,capaConv,139.9844751,72
2040,DE,solar < openspace,,capaConv,10.56567032,72
2040,DE,battery < redoxBattery,1,capaStOut,3.46E-06,72
2040,DE,battery < redoxBattery,1,capaStSize,1.83E-05,72
2040,DE,battery < redoxBattery,1,capaStIn,3.46E-06,72
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,72
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.867904709,72
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,867.9047094,72
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.867904709,72
2040,DE,ocgt < ocgtGas,,capaConv,16.26494569,72
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,2.67E-06,72
2040,DE,wind < offshore,,capaConv,48.98791267,72
2040,DE,battery < lithiumBattery,1,capaStOut,0.327510022,72
2040,DE,battery < lithiumBattery,1,capaStSize,0.032753463,72
2040,DE,battery < lithiumBattery,1,capaStIn,0.327510022,72
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.328626508,72
2040,DE,solar < rooftopInd,,capaConv,10.41901023,72
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.641156973,72
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.67461874,72
2040,DE,solar < rooftopResi,,capaConv,10.00207226,72
2040,DE,wind < onshore,,capaConv,86.46258711,72
2040,DE,ocgt < ocgtH2,,capaConv,139.9844751,72
2040,DE,solar < openspace,,capaConv,10.56567032,72
2040,DE,battery < redoxBattery,1,capaStOut,3.46E-06,72
2040,DE,battery < redoxBattery,1,capaStSize,1.83E-05,72
2040,DE,battery < redoxBattery,1,capaStIn,3.46E-06,72
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,72
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.867904709,72
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,867.9047094,72
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.867904709,72
2040,DE,ocgt < ocgtGas,,capaConv,16.26494569,72
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,2.67E-06,72
2040,DE,wind < offshore,,capaConv,48.98791267,72
2040,DE,battery < lithiumBattery,1,capaStOut,0.327510022,72
2040,DE,battery < lithiumBattery,1,capaStSize,0.032753463,72
2040,DE,battery < lithiumBattery,1,capaStIn,0.327510022,72
none,none,none,none,objectiveValue,3.97E-05,72
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-86.87376271,72
2040,DE,solar < rooftopInd,,capaConvDual,-1.175045728,72
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-90.00034187,72
2040,DE,solar < rooftopResi,,capaConvDual,-1.175045728,72
2040,DE,wind < onshore,,capaConvDual,-17.53274456,72
2040,DE,solar < openspace,,capaConvDual,-1.175045728,72
2040,DE,battery < redoxBattery,1,capaStSizeDual,-0.31386171,72
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072442716,72
2040,DE,wind < offshore,,capaConvDual,-17.53274456,72
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-0.212775572,72
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-86.87376271,72
2040,DE,solar < rooftopInd,,capaConvDual,-1.175045728,72
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-90.00034187,72
2040,DE,solar < rooftopResi,,capaConvDual,-1.175045728,72
2040,DE,wind < onshore,,capaConvDual,-17.53274456,72
2040,DE,solar < openspace,,capaConvDual,-1.175045728,72
2040,DE,battery < redoxBattery,1,capaStSizeDual,-0.31386171,72
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072442716,72
2040,DE,wind < offshore,,capaConvDual,-17.53274456,72
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-0.212775572,72
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.259923705,73
2040,DE,solar < rooftopInd,,capaConv,10.64846711,73
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.673701869,73
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.61741321,73
2040,DE,solar < rooftopResi,,capaConv,10.19787938,73
2040,DE,wind < onshore,,capaConv,86.46258673,73
2040,DE,ocgt < ocgtH2,,capaConv,143.5372335,73
2040,DE,solar < openspace,,capaConv,10.80700626,73
2040,DE,battery < redoxBattery,1,capaStOut,8.29E-06,73
2040,DE,battery < redoxBattery,1,capaStSize,3.82E-05,73
2040,DE,battery < redoxBattery,1,capaStIn,8.30E-06,73
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,73
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.899953195,73
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,899.9531951,73
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.899953195,73
2040,DE,ocgt < ocgtGas,,capaConv,16.21574534,73
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,7.17E-06,73
2040,DE,wind < offshore,,capaConv,48.98422343,73
2040,DE,battery < lithiumBattery,1,capaStOut,0.296466641,73
2040,DE,battery < lithiumBattery,1,capaStSize,0.02965301,73
2040,DE,battery < lithiumBattery,1,capaStIn,0.296466641,73
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.259923705,73
2040,DE,solar < rooftopInd,,capaConv,10.64846711,73
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.673701869,73
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.61741321,73
2040,DE,solar < rooftopResi,,capaConv,10.19787938,73
2040,DE,wind < onshore,,capaConv,86.46258673,73
2040,DE,ocgt < ocgtH2,,capaConv,143.5372335,73
2040,DE,solar < openspace,,capaConv,10.80700626,73
2040,DE,battery < redoxBattery,1,capaStOut,8.29E-06,73
2040,DE,battery < redoxBattery,1,capaStSize,3.82E-05,73
2040,DE,battery < redoxBattery,1,capaStIn,8.30E-06,73
2040,DE,engine < enginePeak < dieselEngine,,capaConv,0,73
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStOut,0.899953195,73
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSize,899.9531951,73
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStIn,0.899953195,73
2040,DE,ocgt < ocgtGas,,capaConv,16.21574534,73
2040,DE,powerToX < synthFuel < methanePyrolysis,,capaConv,7.17E-06,73
2040,DE,wind < offshore,,capaConv,48.98422343,73
2040,DE,battery < lithiumBattery,1,capaStOut,0.296466641,73
2040,DE,battery < lithiumBattery,1,capaStSize,0.02965301,73
2040,DE,battery < lithiumBattery,1,capaStIn,0.296466641,73
none,none,none,none,objectiveValue,0.029620274,73
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-90.51279383,73
2040,DE,solar < rooftopInd,,capaConvDual,-0.654099898,73
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-94.50081406,73
2040,DE,solar < rooftopResi,,capaConvDual,-0.654099898,73
2040,DE,wind < onshore,,capaConvDual,-15.26617642,73
2040,DE,solar < openspace,,capaConvDual,-0.654099898,73
2040,DE,battery < redoxBattery,1,capaStSizeDual,-0.314194841,73
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,73
2040,DE,wind < offshore,,capaConvDual,-15.26617642,73
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-0.213029445,73
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConvDual,-90.51279383,73
2040,DE,solar < rooftopInd,,capaConvDual,-0.654099898,73
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConvDual,-94.50081406,73
2040,DE,solar < rooftopResi,,capaConvDual,-0.654099898,73
2040,DE,wind < onshore,,capaConvDual,-15.26617642,73
2040,DE,solar < openspace,,capaConvDual,-0.654099898,73
2040,DE,battery < redoxBattery,1,capaStSizeDual,-0.314194841,73
2040,DE,powerToX < h2Storage < h2Cavern,1,capaStSizeDual,-0.072443065,73
2040,DE,wind < offshore,,capaConvDual,-15.26617642,73
2040,DE,battery < lithiumBattery,1,capaStSizeDual,-0.213029445,73
2040,DE,powerToX < electrolysis < pemElectrolysis,,capaConv,0.184064937,74
2040,DE,solar < rooftopInd,,capaConv,10.74219523,74
2040,DE,powerToX < electrolysis < alkElectrolysis,,capaConv,1.723129017,74
2040,DE,engine < enginePeak < gasEngine,,capaConv,31.54748707,74
2040,DE,solar < rooftopResi,,capaConv,10.25046593,74
2040,DE,wind < onshore,,capaConv,86.4625872,74
